id,location,parent,parent_id
846,Ji-Parana,Brazil,9858
847,Arapongas,Brazil,9858
848,Dourados,Brazil,9858
849,Cacador,Brazil,9858
850,Jaguarao,Brazil,9858
851,Passo Fundo,Brazil,9858
852,Santa Vitoria do Palmar,Brazil,9858
853,Porto Alegre,Brazil,9858
854,Acu,Brazil,9858
855,Rio Grande,Brazil,9858
856,Sena Madureira,Brazil,9858
857,Sao Luiz Gonzaga,Brazil,9858
858,Tupa,Brazil,9858
859,Ponta Grossa,Brazil,9858
860,Grajau,Brazil,9858
861,Sao Francisco do Sul,Brazil,9858
862,Caxias do Sul,Brazil,9858
863,Sorocaba,Brazil,9858
864,Rio Negro,Brazil,9858
865,Capitao Poco,Brazil,9858
866,Canoas,Brazil,9858
867,Granja,Brazil,9858
868,Sobral,Brazil,9858
869,Camocim,Brazil,9858
870,Almenara,Brazil,9858
871,Aracuai,Brazil,9858
872,Teofilo Otoni,Brazil,9858
873,Floriano,Brazil,9858
874,Colinas,Brazil,9858
875,Caxias,Brazil,9858
876,Pedreiras,Brazil,9858
877,Barra do Corda,Brazil,9858
878,Jacarezinho,Brazil,9858
879,Presidente Dutra,Brazil,9858
880,Coroata,Brazil,9858
881,Codo,Brazil,9858
882,Paulo Afonso,Brazil,9858
883,Palmeira dos Indios,Brazil,9858
884,Cuiaba,Brazil,9858
885,Tubarao,Brazil,9858
886,Vacaria,Brazil,9858
887,Criciuma,Brazil,9858
888,Campo Belo,Brazil,9858
889,Salinopolis,Brazil,9858
890,Guaxupe,Brazil,9858
891,Sete Lagoas,Brazil,9858
892,Itauna,Brazil,9858
893,Novo Airao,Brazil,9858
894,Tucurui,Brazil,9858
895,Varzea Grande,Brazil,9858
896,Formiga,Brazil,9858
897,Santa Ines,Brazil,9858
898,Divinopolis,Brazil,9858
899,Pirapora,Brazil,9858
900,Lavras,Brazil,9858
901,Obidos,Brazil,9858
902,Curvelo,Brazil,9858
903,Conceicao do Araguaia,Brazil,9858
904,Oriximina,Brazil,9858
905,Paracatu,Brazil,9858
906,Itaberai,Brazil,9858
907,Uberlandia,Brazil,9858
908,Araxa,Brazil,9858
909,Iguatu,Brazil,9858
910,Itumbiara,Brazil,9858
911,Lapa,Brazil,9858
912,Cristalina,Brazil,9858
913,Inhumas,Brazil,9858
914,Goiania,Brazil,9858
915,Ituiutaba,Brazil,9858
916,Uberaba,Brazil,9858
917,Araguari,Brazil,9858
918,Anapolis,Brazil,9858
919,Pocos de Caldas,Brazil,9858
920,Sao Joao del Rei,Brazil,9858
921,Pires do Rio,Brazil,9858
922,Aracaju,Brazil,9858
923,Manicore,Brazil,9858
924,Pouso Alegre,Brazil,9858
925,Ariquemes,Brazil,9858
926,Morrinhos,Brazil,9858
927,Avare,Brazil,9858
928,Barretos,Brazil,9858
929,Batatais,Brazil,9858
930,Bauru,Brazil,9858
931,Botucatu,Brazil,9858
932,Catalao,Brazil,9858
933,Irati,Brazil,9858
934,Tucano,Brazil,9858
935,Timbauba,Brazil,9858
936,Passos,Brazil,9858
937,Manacapuru,Brazil,9858
938,Barreiros,Brazil,9858
939,Pimenta Bueno,Brazil,9858
940,Vilhena,Brazil,9858
941,Pinheiro,Brazil,9858
942,Belo Horizonte,Brazil,9858
943,Carpina,Brazil,9858
944,Serrinha,Brazil,9858
945,Arapiraca,Brazil,9858
946,Paracuru,Brazil,9858
947,Telemaco Borba,Brazil,9858
948,Penedo,Brazil,9858
949,Xique-Xique,Brazil,9858
950,Barra Mansa,Brazil,9858
951,Alagoinhas,Brazil,9858
952,Remanso,Brazil,9858
953,Maceio,Brazil,9858
954,Frutal,Brazil,9858
955,Irece,Brazil,9858
956,Pontes e Lacerda,Brazil,9858
957,Volta Redonda,Brazil,9858
958,Senhor do Bonfim,Brazil,9858
959,Garanhuns,Brazil,9858
960,Rio Largo,Brazil,9858
961,Caninde,Brazil,9858
962,Feira de Santana,Brazil,9858
963,Paranagua,Brazil,9858
964,Mineiros,Brazil,9858
965,Crato,Brazil,9858
966,Juazeiro do Norte,Brazil,9858
967,Jatai,Brazil,9858
968,Canavieiras,Brazil,9858
969,Rondonopolis,Brazil,9858
970,Paranaiba,Brazil,9858
971,Sao Jose dos Pinhais,Brazil,9858
972,Natal,Brazil,9858
973,Joao Pessoa,Brazil,9858
974,Goiana,Brazil,9858
975,Apodi,Brazil,9858
976,Mato Grosso,Brazil,9858
977,Itambe,Brazil,9858
978,Vitoria da Conquista,Brazil,9858
979,Barreiras,Brazil,9858
980,Januaria,Brazil,9858
981,Ubaitaba,Brazil,9858
982,Jaguaquara,Brazil,9858
983,Jequie,Brazil,9858
984,Janauba,Brazil,9858
985,Santa Maria da Vitoria,Brazil,9858
986,Guanambi,Brazil,9858
987,Registro,Brazil,9858
988,Iguape,Brazil,9858
989,Ilheus,Brazil,9858
990,Itabuna,Brazil,9858
991,Ipora,Brazil,9858
992,Iturama,Brazil,9858
993,Caico,Brazil,9858
994,Valenca,Brazil,9858
995,Caruaru,Brazil,9858
996,Campina Grande,Brazil,9858
997,Nova Cruz,Brazil,9858
998,Fortaleza,Brazil,9858
999,Itapetinga,Brazil,9858
1000,Russas,Brazil,9858
1001,Patos,Brazil,9858
1002,Pindamonhangaba,Brazil,9858
1003,Ipu,Brazil,9858
1004,Itapeva,Brazil,9858
1005,Itapetininga,Brazil,9858
1006,Itu,Brazil,9858
1007,Campo Maior,Brazil,9858
1008,Piripiri,Brazil,9858
1009,Campinas,Brazil,9858
1010,Catanduva,Brazil,9858
1011,Timon,Brazil,9858
1012,Teresina,Brazil,9858
1013,Canela,Brazil,9858
1014,Barra do Bugres,Brazil,9858
1015,Governador Valadares,Brazil,9858
1016,Guanhaes,Brazil,9858
1017,Salgueiro,Brazil,9858
1018,Linhares,Brazil,9858
1019,Blumenau,Brazil,9858
1020,Santa Cruz Cabralia,Brazil,9858
1021,Sao Jose de Ribamar,Brazil,9858
1022,Sao Mateus,Brazil,9858
1023,Sao Luis,Brazil,9858
1024,Porto Seguro,Brazil,9858
1025,Nanuque,Brazil,9858
1026,Alvorada,Brazil,9858
1027,Ipatinga,Brazil,9858
1028,Nova Lima,Brazil,9858
1029,Diamantina,Brazil,9858
1030,Itapecuru Mirim,Brazil,9858
1031,Bocaiuva,Brazil,9858
1032,Nova Vicosa,Brazil,9858
1033,Itamaraju,Brazil,9858
1034,Montes Claros,Brazil,9858
1035,Caratinga,Brazil,9858
1036,Uba,Brazil,9858
1037,Alta Floresta,Brazil,9858
1038,Ponte Nova,Brazil,9858
1039,Castanhal,Brazil,9858
1040,Conselheiro Lafaiete,Brazil,9858
1041,Juiz de Fora,Brazil,9858
1042,Leopoldina,Brazil,9858
1043,Cachoeiro de Itapemirim,Brazil,9858
1044,Barbacena,Brazil,9858
1045,Florianopolis,Brazil,9858
1046,Porto Nacional,Brazil,9858
1047,Principe da Beira,Brazil,9858
1048,Itajai,Brazil,9858
1049,Belem,Brazil,9858
1050,Palmas,Brazil,9858
1051,Xinguara,Brazil,9858
1052,Parintins,Brazil,9858
1053,Colider,Brazil,9858
1054,Campos,Brazil,9858
1055,Petrolina,Brazil,9858
1056,Juazeiro,Brazil,9858
1057,Brumado,Brazil,9858
1058,Osorio,Brazil,9858
1059,Rio de Janeiro,Brazil,9858
1060,Breves,Brazil,9858
1061,Jaboticabal,Brazil,9858
1062,Lajes,Brazil,9858
1063,Araguaina,Brazil,9858
1064,Maraba,Brazil,9858
1065,Itupiranga,Brazil,9858
1066,Barras,Brazil,9858
1067,Rolim de Moura,Brazil,9858
1068,Sao Jose dos Campos,Brazil,9858
1069,Gurupi,Brazil,9858
1070,Itaberaba,Brazil,9858
1071,Macae,Brazil,9858
1072,Miracema,Brazil,9858
1073,Niteroi,Brazil,9858
1074,Marilia,Brazil,9858
1075,Franca,Brazil,9858
1076,Maues,Brazil,9858
1077,Guaratingueta,Brazil,9858
1078,Garca,Brazil,9858
1079,Ourinhos,Brazil,9858
1080,Jau,Brazil,9858
1081,Tatui,Brazil,9858
1082,Taubate,Brazil,9858
1083,Santos,Brazil,9858
1084,Sao Joao da Boa Vista,Brazil,9858
1085,Barra do Garcas,Brazil,9858
1086,Sao Jose do Rio Preto,Brazil,9858
1087,Jundiai,Brazil,9858
1088,Coari,Brazil,9858
1089,Ribeirao Preto,Brazil,9858
1090,Novo Horizonte,Brazil,9858
1091,Abaetetuba,Brazil,9858
1092,Tocantinopolis,Brazil,9858
1093,Amapa,Brazil,9858
1094,Vila Velha,Brazil,9858
1095,Sao Cabriel da Cachoeira,Brazil,9858
1096,Tefe,Brazil,9858
1097,Fonte Boa,Brazil,9858
1098,Imperatriz,Brazil,9858
1099,Niquelandia,Brazil,9858
1100,Goianesia,Brazil,9858
1101,Portel,Brazil,9858
1102,Canoinhas,Brazil,9858
1103,Altamira,Brazil,9858
1104,Boa Vista,Brazil,9858
1105,Sao Paulo,Brazil,9858
1106,Macapa,Brazil,9858
1107,Itacoatiara,Brazil,9858
1108,Alenquer,Brazil,9858
1109,Porto Santana,Brazil,9858
1110,Barcelos,Brazil,9858
1111,Tonantins,Brazil,9858
1112,Imbituba,Brazil,9858
1113,Balsas,Brazil,9858
1114,Eirunepe,Brazil,9858
1115,Porto Velho,Brazil,9858
1116,Brusque,Brazil,9858
1117,Americana,Brazil,9858
1118,Limeira,Brazil,9858
1119,Piracicaba,Brazil,9858
1120,Pirassununga,Brazil,9858
1121,Sao Carlos,Brazil,9858
1122,Tres Lagoas,Brazil,9858
1123,Andradina,Brazil,9858
1124,Braganca Paulista,Brazil,9858
1125,Nova Friburgo,Brazil,9858
1126,Cabo Frio,Brazil,9858
1127,Nova Iguacu,Brazil,9858
1128,Petropolis,Brazil,9858
1129,Bandar Seri Begawan,Brunei,11753
1130,Varna,Bulgaria,11675
1131,Pazardzhik,Bulgaria,11675
1132,Yambol,Bulgaria,11675
1133,Sliven,Bulgaria,11675
1134,Dobrich,Bulgaria,11675
1135,Lovec,Bulgaria,11675
1136,Plovdiv,Bulgaria,11675
1137,Vidin,Bulgaria,11675
1138,Shumen,Bulgaria,11675
1139,Razgrad,Bulgaria,11675
1140,Silistra,Bulgaria,11675
1141,Blagoevgrad,Bulgaria,11675
1142,Burgas,Bulgaria,11675
1143,Montana,Bulgaria,11675
1144,Gabrovo,Bulgaria,11675
1145,Kyustendil,Bulgaria,11675
1146,Vratsa,Bulgaria,11675
1147,Stara Zagora,Bulgaria,11675
1148,Smolyan,Bulgaria,11675
1149,Pernik,Bulgaria,11675
1150,Pleven,Bulgaria,11675
1151,Sofia,Bulgaria,11675
1152,Khaskovo,Bulgaria,11675
1153,Kardzhali,Bulgaria,11675
1154,Targovishte,Bulgaria,11675
1155,Turnovo,Bulgaria,11675
1156,Banfora,Burkina Faso,11607
1157,Tougan,Burkina Faso,11607
1158,Po,Burkina Faso,11607
1159,Bobo Dioulasso,Burkina Faso,11607
1160,Tenkodogo,Burkina Faso,11607
1161,Diapaga,Burkina Faso,11607
1162,Sebba,Burkina Faso,11607
1163,Ouahigouya,Burkina Faso,11607
1164,Kaya,Burkina Faso,11607
1165,Manga,Burkina Faso,11607
1166,Sapouy,Burkina Faso,11607
1167,Ouagadougou,Burkina Faso,11607
1168,Orodara,Burkina Faso,11607
1169,Bogande,Burkina Faso,11607
1170,Ziniare,Burkina Faso,11607
1171,Fada Ngourma,Burkina Faso,11607
1172,Leo,Burkina Faso,11607
1173,Diebougou,Burkina Faso,11607
1174,Gaoua,Burkina Faso,11607
1175,Dedougou,Burkina Faso,11607
1176,Nouna,Burkina Faso,11607
1177,Koudougou,Burkina Faso,11607
1178,Reo,Burkina Faso,11607
1179,Yako,Burkina Faso,11607
1180,Solenzo,Burkina Faso,11607
1181,Djibo,Burkina Faso,11607
1182,Dori,Burkina Faso,11607
1183,Gorom Gorom,Burkina Faso,11607
1184,Zorgo,Burkina Faso,11607
1185,Boulsa,Burkina Faso,11607
1186,Koupela,Burkina Faso,11607
1187,Kombissiri,Burkina Faso,11607
1188,Rangoon,Burma,11699
1189,Allanmyo,Burma,11699
1190,Mudon,Burma,11699
1191,Mawlamyine,Burma,11699
1192,Phyarpon,Burma,11699
1193,Labutta,Burma,11699
1194,Dawei,Burma,11699
1195,Myeik,Burma,11699
1196,Ye,Burma,11699
1197,Namtu,Burma,11699
1198,Hinthada,Burma,11699
1199,Thongwa,Burma,11699
1200,Bago,Burma,11699
1201,Pathein,Burma,11699
1202,Yandoon,Burma,11699
1203,Wakema,Burma,11699
1204,Pyay,Burma,11699
1205,Chauk,Burma,11699
1206,Myitkyina,Burma,11699
1207,Monywa,Burma,11699
1208,Naypyidaw,Burma,11699
1209,Loikaw,Burma,11699
1210,Yaynangyoung,Burma,11699
1211,Kyaukphyu,Burma,11699
1212,Magway,Burma,11699
1213,Shwebo,Burma,11699
1214,Sagaing,Burma,11699
1215,Myingyan,Burma,11699
1216,Pakokku,Burma,11699
1217,Mandalay,Burma,11699
1218,Taunggyi,Burma,11699
1219,Pyu,Burma,11699
1220,Taungoo,Burma,11699
1221,Letpadan,Burma,11699
1222,Sittwe,Burma,11699
1223,Pa-an,Burma,11699
1224,Hakha,Burma,11699
1225,Kayanza,Burundi,11663
1226,Ruyigi,Burundi,11663
1227,Bururi,Burundi,11663
1228,Makamba,Burundi,11663
1229,Cibitoke,Burundi,11663
1230,Rutana,Burundi,11663
1231,Cankuzo,Burundi,11663
1232,Muramvya,Burundi,11663
1233,Gitega,Burundi,11663
1234,Kirundo,Burundi,11663
1235,Muyinga,Burundi,11663
1236,Rumonge,Burundi,11663
1237,Bubanza,Burundi,11663
1238,Karusi,Burundi,11663
1239,Ngozi,Burundi,11663
1240,Mwaro,Burundi,11663
1241,Isale,Burundi,11663
1242,Bujumbura,Burundi,11663
1243,Vila da Ribeira Brava,Cabo Verde,11727
1244,Vila do Maio,Cabo Verde,11727
1245,Vila Nova Sintra,Cabo Verde,11727
1246,Porto dos Mosteiros,Cabo Verde,11727
1247,Sao Domingos,Cabo Verde,11727
1248,Picos,Cabo Verde,11727
1249,Sao Filipe,Cabo Verde,11727
1250,Tarrafal,Cabo Verde,11727
1251,Praia,Cabo Verde,11727
1252,Assomada,Cabo Verde,11727
1253,Cidade Velha,Cabo Verde,11727
1254,Cova Figueira,Cabo Verde,11727
1255,Mindelo,Cabo Verde,11727
1256,Porto Novo,Cabo Verde,11727
1257,Ribeira Grande,Cabo Verde,11727
1258,Pombas,Cabo Verde,11727
1259,Calheta de Sao Miguel,Cabo Verde,11727
1260,Vila de Sal Rei,Cabo Verde,11727
1261,Phnom Penh,Cambodia,11595
1262,Ta Khmau,Cambodia,11595
1263,Sihanoukville,Cambodia,11595
1264,Pursat,Cambodia,11595
1265,Prey Veng,Cambodia,11595
1266,Siem Reap,Cambodia,11595
1267,Stoeng Treng,Cambodia,11595
1268,Svay Rieng,Cambodia,11595
1269,Takeo,Cambodia,11595
1270,Battambang,Cambodia,11595
1271,Kampong Cham,Cambodia,11595
1272,Kompong Chhnang,Cambodia,11595
1273,Kampong Spoe,Cambodia,11595
1274,Kampong Thom,Cambodia,11595
1275,Kampot,Cambodia,11595
1276,Krong Koh Kong,Cambodia,11595
1277,Kracheh,Cambodia,11595
1278,Krong Kep,Cambodia,11595
1279,Pailin,Cambodia,11595
1280,Kampong Thum,Cambodia,11595
1281,Lumphat,Cambodia,11595
1282,Banlung,Cambodia,11595
1283,Samraong,Cambodia,11595
1284,Senmonorom,Cambodia,11595
1285,Sisophon,Cambodia,11595
1286,Suong,Cambodia,11595
1287,Phnum Tbeng Meanchey,Cambodia,11595
1288,Yaounde,Cameroon,11730
1289,Bertoua,Cameroon,11730
1290,Bafia,Cameroon,11730
1291,Mbalmayo,Cameroon,11730
1292,Kontcha,Cameroon,11730
1293,Mbe,Cameroon,11730
1294,Kribi,Cameroon,11730
1295,Edea,Cameroon,11730
1296,Belabo,Cameroon,11730
1297,Meiganga,Cameroon,11730
1298,Maroua,Cameroon,11730
1299,Eseka,Cameroon,11730
1300,Ebolowa,Cameroon,11730
1301,Ngaoundere,Cameroon,11730
1302,Batouri,Cameroon,11730
1303,Abong Mbang,Cameroon,11730
1304,Limbe,Cameroon,11730
1305,Kumba,Cameroon,11730
1306,Buea,Cameroon,11730
1307,Nkongsamba,Cameroon,11730
1308,Douala,Cameroon,11730
1309,Kumbo,Cameroon,11730
1310,Eyumojok,Cameroon,11730
1311,Wum,Cameroon,11730
1312,Bafoussam,Cameroon,11730
1313,Bafang,Cameroon,11730
1314,Garoua,Cameroon,11730
1315,Guider,Cameroon,11730
1316,Tibati,Cameroon,11730
1317,Foumban,Cameroon,11730
1318,Bamenda,Cameroon,11730
1319,Selkirk,Canada,11624
1320,Trepassey,Canada,11624
1321,Schefferville,Canada,11624
1322,Whitehorse,Canada,11624
1323,Trout River,Canada,11624
1324,Yorkton,Canada,11624
1325,Antigonish,Canada,11624
1326,Gander,Canada,11624
1327,Berens River,Canada,11624
1328,Port-Menier,Canada,11624
1329,Wetaskiwin,Canada,11624
1330,Shamattawa,Canada,11624
1331,Steinbach,Canada,11624
1332,Thunder Bay,Canada,11624
1333,Oshawa,Canada,11624
1334,Chicoutimi,Canada,11624
1335,Melville,Canada,11624
1336,Brooks,Canada,11624
1337,Dauphin,Canada,11624
1338,Smithers,Canada,11624
1339,Terrace,Canada,11624
1340,Lutselke,Canada,11624
1341,Resolute,Canada,11624
1342,Quesnel,Canada,11624
1343,Watson Lake,Canada,11624
1344,Sydney,Canada,11624
1345,Dawson Creek,Canada,11624
1346,Uranium City,Canada,11624
1347,Timmins,Canada,11624
1348,Saskatoon,Canada,11624
1349,Iqaluit,Canada,11624
1350,Alert,Canada,11624
1351,Thessalon,Canada,11624
1352,Yellowknife,Canada,11624
1353,Camrose,Canada,11624
1354,Campbell River,Canada,11624
1355,Revelstoke,Canada,11624
1356,Meadow Lake,Canada,11624
1357,Atikokan,Canada,11624
1358,Gillam,Canada,11624
1359,Cranbrook,Canada,11624
1360,Little Current,Canada,11624
1361,Calgary,Canada,11624
1362,Big Beaver House,Canada,11624
1363,Parry Sound,Canada,11624
1364,Kamloops,Canada,11624
1365,Dolbeau,Canada,11624
1366,St. John's,Canada,11624
1367,Lansdowne House,Canada,11624
1368,Paulatuk,Canada,11624
1369,Attawapiskat,Canada,11624
1370,Rimouski,Canada,11624
1371,La Sarre,Canada,11624
1372,Mingan,Canada,11624
1373,Prince Albert,Canada,11624
1374,Moose Jaw,Canada,11624
1375,Powell River,Canada,11624
1376,Pangnirtung,Canada,11624
1377,Peace River,Canada,11624
1378,Cobalt,Canada,11624
1379,New Glasgow,Canada,11624
1380,Arctic Bay,Canada,11624
1381,Burwash Landing,Canada,11624
1382,Medicine Hat,Canada,11624
1383,Port Hope Simpson,Canada,11624
1384,Vegreville,Canada,11624
1385,Bella Bella,Canada,11624
1386,Rankin Inlet,Canada,11624
1387,Owen Sound,Canada,11624
1388,Lac La Biche,Canada,11624
1389,Hopedale,Canada,11624
1390,Norway House,Canada,11624
1391,Coral Harbour,Canada,11624
1392,Kugluktuk,Canada,11624
1393,Norman Wells,Canada,11624
1394,Fort Resolution,Canada,11624
1395,Fort McPherson,Canada,11624
1396,Forteau,Canada,11624
1397,Kuujjuaq,Canada,11624
1398,Cape Dorset,Canada,11624
1399,Cartwright,Canada,11624
1400,Flin Flon,Canada,11624
1401,Holman,Canada,11624
1402,Baker Lake,Canada,11624
1403,Moosonee,Canada,11624
1404,Dryden,Canada,11624
1405,Corner Brook,Canada,11624
1406,Kelowna,Canada,11624
1407,Fort Severn,Canada,11624
1408,Mont-Laurier,Canada,11624
1409,Channel-Port aux Basques,Canada,11624
1410,Kindersley,Canada,11624
1411,Igloolik,Canada,11624
1412,Hudson Bay,Canada,11624
1413,Courtenay,Canada,11624
1414,Mistassini,Canada,11624
1415,Eastmain,Canada,11624
1416,Baie-Comeau,Canada,11624
1417,North Bay,Canada,11624
1418,North Battleford,Canada,11624
1419,Grise Fiord,Canada,11624
1420,Hay River,Canada,11624
1421,Stony Rapids,Canada,11624
1422,Hinton,Canada,11624
1423,Toronto,Canada,11624
1424,Edmonton,Canada,11624
1425,Gjoa Haven,Canada,11624
1426,Fort Simpson,Canada,11624
1427,Repulse Bay,Canada,11624
1428,Lethbridge,Canada,11624
1429,Sudbury,Canada,11624
1430,Swift Current,Canada,11624
1431,Regina,Canada,11624
1432,Cornwall,Canada,11624
1433,Taloyoak,Canada,11624
1434,Tuktoyaktuk,Canada,11624
1435,Deer Lake,Canada,11624
1436,Natashquan,Canada,11624
1437,Cap-Chat,Canada,11624
1438,Orillia,Canada,11624
1439,Kenora,Canada,11624
1440,Barrie,Canada,11624
1441,Sherbrooke,Canada,11624
1442,St. Anthony,Canada,11624
1443,Rigolet,Canada,11624
1444,Fort Good Hope,Canada,11624
1445,La Scie,Canada,11624
1446,Fort St. John,Canada,11624
1447,Gaspe,Canada,11624
1448,Nelson House,Canada,11624
1449,Lillooet,Canada,11624
1450,Fort McMurray,Canada,11624
1451,Buchans,Canada,11624
1452,Stettler,Canada,11624
1453,La Ronge,Canada,11624
1454,Brochet,Canada,11624
1455,Baddeck,Canada,11624
1456,Pond Inlet,Canada,11624
1457,St-Augustin,Canada,11624
1458,Gimli,Canada,11624
1459,Red Lake,Canada,11624
1460,Ennadai,Canada,11624
1461,Happy Valley - Goose Bay,Canada,11624
1462,Williams Lake,Canada,11624
1463,Prince Rupert,Canada,11624
1464,Chilliwack,Canada,11624
1465,Radisson,Canada,11624
1466,Churchill,Canada,11624
1467,Port Hardy,Canada,11624
1468,Penticton,Canada,11624
1469,Drummondville,Canada,11624
1470,Argentia,Canada,11624
1471,Kimmirut,Canada,11624
1472,Wiarton,Canada,11624
1473,Fort Chipewyan,Canada,11624
1474,Fort Nelson,Canada,11624
1475,Lynn Lake,Canada,11624
1476,Weyburn,Canada,11624
1477,Burns Lake,Canada,11624
1478,Nain,Canada,11624
1479,Prince George,Canada,11624
1480,Nipigon,Canada,11624
1481,Riviere-du-Loup,Canada,11624
1482,St.-Jerome,Canada,11624
1483,Geraldton,Canada,11624
1484,New Liskeard,Canada,11624
1485,Cat Lake,Canada,11624
1486,Tofino,Canada,11624
1487,Tsiigehtchic,Canada,11624
1488,Thompson,Canada,11624
1489,Abbotsford,Canada,11624
1490,Trois Rivieres,Canada,11624
1491,Amos,Canada,11624
1492,Chapleau,Canada,11624
1493,Athabasca,Canada,11624
1494,Red Deer,Canada,11624
1495,Kapuskasing,Canada,11624
1496,Sioux Lookout,Canada,11624
1497,Winnipeg,Canada,11624
1498,Lake Louise,Canada,11624
1499,Banff,Canada,11624
1500,Doline,Canada,11624
1501,Cambridge Bay,Canada,11624
1502,Biggar,Canada,11624
1503,Nanaimo,Canada,11624
1504,Val d'Or,Canada,11624
1505,Hall Beach,Canada,11624
1506,Oxford House,Canada,11624
1507,The Pas,Canada,11624
1508,Meander River,Canada,11624
1509,Bathurst,Canada,11624
1510,Victoriaville,Canada,11624
1511,Brockville,Canada,11624
1512,Kitchener,Canada,11624
1513,Orangeville,Canada,11624
1514,Sandspit,Canada,11624
1515,Wawa,Canada,11624
1516,Kangirsuk,Canada,11624
1517,Shawinigan,Canada,11624
1518,Hearst,Canada,11624
1519,Pukatawagan,Canada,11624
1520,Arviat,Canada,11624
1521,Matagami,Canada,11624
1522,Inuvik,Canada,11624
1523,Chesterfield Inlet,Canada,11624
1524,Rouyn-Noranda,Canada,11624
1525,Montreal,Canada,11624
1526,Shelburne,Canada,11624
1527,Yarmouth,Canada,11624
1528,Salluit,Canada,11624
1529,Ivugivik,Canada,11624
1530,Quebec,Canada,11624
1531,Dawson City,Canada,11624
1532,Moncton,Canada,11624
1533,Digby,Canada,11624
1534,Fredericton,Canada,11624
1535,Dease Lake,Canada,11624
1536,Charlottetown,Canada,11624
1537,Inukjuak,Canada,11624
1538,Sarnia,Canada,11624
1539,Edmundston,Canada,11624
1540,Joliette,Canada,11624
1541,Sept-Iles,Canada,11624
1542,Bangui,Central African Republic,11658
1543,Nola,Central African Republic,11658
1544,Bozoum,Central African Republic,11658
1545,Bambari,Central African Republic,11658
1546,Mobaye,Central African Republic,11658
1547,Bimbo,Central African Republic,11658
1548,Kaga Bandoro,Central African Republic,11658
1549,Sibut,Central African Republic,11658
1550,Carnot,Central African Republic,11658
1551,Bouar,Central African Republic,11658
1552,Berberati,Central African Republic,11658
1553,Zemio,Central African Republic,11658
1554,Yakossi,Central African Republic,11658
1555,Ouadda,Central African Republic,11658
1556,Obo,Central African Republic,11658
1557,Bangassou,Central African Republic,11658
1558,Mbaiki,Central African Republic,11658
1559,Bossembele,Central African Republic,11658
1560,Bossangoa,Central African Republic,11658
1561,Ndele,Central African Republic,11658
1562,Bria,Central African Republic,11658
1563,Birao,Central African Republic,11658
1564,Doba,Chad,11652
1565,Massakory,Chad,11652
1566,Koumra,Chad,11652
1567,Moundou,Chad,11652
1568,Zouar,Chad,11652
1569,Ndjamena,Chad,11652
1570,Bongor,Chad,11652
1571,Oum Hadjer,Chad,11652
1572,Lai,Chad,11652
1573,Kelo,Chad,11652
1574,Ati,Chad,11652
1575,Am Timan,Chad,11652
1576,Pala,Chad,11652
1577,Massenya,Chad,11652
1578,Mongo,Chad,11652
1579,Fada,Chad,11652
1580,Bardai,Chad,11652
1581,Moussoro,Chad,11652
1582,Goz Beida,Chad,11652
1583,Am Djarass,Chad,11652
1584,Biltine,Chad,11652
1585,Abeche,Chad,11652
1586,Faya Largeau,Chad,11652
